,opportunity id,annee_cir,siren
29238,0060X00000mURnh,2020.0,819584517
25454,0060X00000kRzWK,2019.0,847925401
30599,0060X00000mdimg,2020.0,847925401
20030,0060X00000aN5lQ,2018.0,384685640
26548,0060X00000n6Mqr,2019.0,534489364
32446,0066700000p3Y86,2020.0,534489364
11486,0062000000fhH8P,2015.0,441603164
6055,0062000000cOXRV,2013.0,753991728
8309,0062000000apNrH,2014.0,753991728
11790,0062000000f5FE6,2015.0,753991728
13875,0062000000ldX2S,2016.0,753991728
18946,0060O00000nXOu2,2017.0,753991728
21394,0060O00000stNm6,2018.0,753991728
28076,0060X00000cRhKp,2019.0,753991728
13563,0060O00000loniN,2016.0,530811058
18664,0060O00000mqzQR,2017.0,530811058
4171,0062000000N68KT,2013.0,533617049
16868,0060O00000nWaq9,2017.0,508176310
8465,0062000000dGMRl,2014.0,387828809
4950,0062000000Xge5o,2013.0,499616811
8538,0062000000dIUEe,2014.0,499616811
15013,0060O00000mqIya,2016.0,499616811
10832,0062000000fgCRB,2015.0,491224424
6039,0062000000W5Nld,2013.0,515150373
8183,0062000000W6rjp,2014.0,515150373
11730,0062000000W6rlf,2015.0,515150373
13755,0062000000bPm89,2016.0,515150373
7206,0062000000a5enL,2014.0,481409944
11857,0062000000hIdfZ,2015.0,481409944
21938,0060O00000nRxwY,2018.0,799714506
6196,0062000000apEFg,2013.0,528685423
6183,0062000000VGky1,2013.0,750388654
4699,0062000000Uckw1,2013.0,491157129
9000,0062000000apJsf,2014.0,378656862
6012,0062000000VHLbr,2013.0,531146447
11643,0062000000eb1Qx,2015.0,531146447
10011,0062000000fh6z4,2015.0,795172212
14229,0060O00000mGsgP,2016.0,795172212
25946,0060O00000uhUh8,2019.0,795172212
14135,0062000000hOgMZ,2016.0,523999118
10360,0062000000gQgQd,2015.0,484714027
29527,0060X00000lXy5m,2020.0,533562609
13889,0062000000fg8RI,2016.0,521505065
15275,0062000000jxz9j,2017.0,521505065
24824,0060X00000m7evd,2019.0,838833234
11468,0062000000duPMr,2015.0,433591278
22465,0060O00000s9ul5,2018.0,822092649
23420,0060O00000ukcMA,2018.0,482488475
28833,0060X00000nJlYG,2020.0,877843656
25802,0060X00000eZqXA,2019.0,838887263
30941,0060X00000mdjIR,2020.0,838887263
9821,0062000000dxLYr,2015.0,751001280
14180,0062000000hvWO7,2016.0,751001280
15971,0062000000hvWOR,2017.0,751001280
20169,0060O00000te3QC,2018.0,751001280
26715,0060X00000cSryr,2019.0,751001280
29106,0060X00000mdiXx,2020.0,751001280
20638,0060O00000sswTi,2018.0,825005036
9089,0062000000duPCh,2014.0,409343076
6725,0062000000aq6Xp,2014.0,441459732
13226,0060O00000mFPUQ,2016.0,432028405
8643,0062000000aqByX,2014.0,423946128
32918,0066700000ntsLu,2020.0,834119042
33357,0066700000qmFiz,2021.0,795009604
27353,0060X00000j9LOf,2019.0,821375516
20564,0060O00000wgXP5,2018.0,807396080
23073,0060O00000wgdFU,2018.0,392347431
32963,0060X00000lcWvE,2020.0,392347431
13415,0060O00000lo5Fv,2016.0,805224433
28318,0060X00000cSo65,2019.0,532107992
13881,0062000000ldXFk,2016.0,528805195
18949,0060O00000nXP2u,2017.0,528805195
21400,0060O00000stOi5,2018.0,528805195
28079,0060X00000cStbQ,2019.0,528805195
30085,0060X00000mVCuJ,2020.0,528805195
6204,0062000000Ubk52,2013.0,530370279
16501,0060O00000rBVee,2017.0,514303502
30687,0060X00000e4bjj,2020.0,838331130
22076,0062000000lcxPL,2018.0,519055776
24399,0060O00000ukDnR,2019.0,519055776
9473,0062000000apbWZ,2015.0,532698545
28389,0060X00000bvW99,2019.0,830365466
20701,0060O00000wgrun,2018.0,823945662
4415,0062000000RmLRB,2013.0,424985414
8501,0062000000bQwuw,2014.0,520793662
6138,0060O00000mEkhF,2013.0,404690521
6337,0060O00000mEkhv,2014.0,404690521
12108,0060O00000mEki5,2015.0,404690521
13112,0060O00000mEkiK,2016.0,404690521
19151,0060O00000nXOy4,2017.0,404690521
22285,0060O00000stOqs,2018.0,404690521
28107,0060X00000cStho,2019.0,404690521
30838,0060X00000mVD65,2020.0,404690521
5693,0062000000Sge3p,2013.0,451339642
15516,0060O00000mGxcz,2017.0,521588236
20734,0060O00000ujXvo,2018.0,533112454
17501,0060O00000pmApm,2017.0,798960761
19579,0060O00000stOlx,2018.0,798960761
26237,0060X00000cStfc,2019.0,798960761
10666,0062000000cLxDW,2015.0,515331296
10196,0062000000gwnIg,2015.0,800968265
14767,0062000000ldWz5,2016.0,800968265
16110,0060O00000nXP4b,2017.0,800968265
22562,0060X00000cStlR,2018.0,800968265
24777,0060X00000hPNu0,2019.0,800968265
14188,0060O00000p0WWP,2016.0,499091692
19156,0060O00000pnXXx,2017.0,823709902
15759,0060O00000pnQHL,2017.0,060802931
5456,0062000000TZdBa,2013.0,449332808
29088,0060X00000mfKDR,2020.0,449332808
22419,0060O00000sBWJK,2018.0,320281025
24865,0060X00000cQBoX,2019.0,320281025
25592,0060X00000hOoOo,2019.0,823648167
32539,0060X00000e3WTv,2020.0,807553243
15540,0062000000iuKV7,2017.0,801331000
18173,0060O00000rahSs,2017.0,832979009
20823,0060O00000rZwrw,2018.0,489172122
27285,0060O00000vt13M,2019.0,489172122
29658,0060X00000mVDtF,2020.0,489172122
9224,0062000000gZ2rc,2015.0,788737237
13760,0062000000hOxvT,2016.0,788737237
15264,0062000000hOxwv,2017.0,788737237
21608,0060O00000stPD8,2018.0,788737237
24039,0060X00000cRhP5,2019.0,788737237
29501,0066700000pdSIE,2020.0,393016811
20073,0060O00000sAluI,2018.0,520759150
28505,0060X00000cQHPL,2019.0,827562117
10538,0062000000gu7bp,2015.0,797522851
30275,0066700000pdeTX,2020.0,828592501
13387,0062000000hvjoi,2016.0,530932672
12409,0060X00000eZndd,2016.0,821607355
17595,0060X00000eZoAK,2017.0,821607355
19560,0060X00000eZoBN,2018.0,821607355
27208,0060X00000cQGM0,2019.0,821607355
28730,0060X00000mdiu7,2020.0,821607355
20807,0060O00000uisiP,2018.0,533405957
4198,0062000000TZXSS,2013.0,435067533
23299,0060O00000vuoeP,2018.0,451364004
19735,0060O00000vrx5E,2018.0,793434788
28930,0060X00000mdeyF,2020.0,793434788
14129,0060O00000ms7nB,2016.0,493456438
11368,0062000000hOxZI,2015.0,511170318
26922,0060O00000teEVx,2019.0,511170318
29427,0060X00000mVDPG,2020.0,511170318
33237,0066700000qF210,2021.0,511170318
27944,0060O00000uhZS5,2019.0,799085196
7565,0062000000XhkSB,2014.0,539437947
11532,0062000000gu4XU,2015.0,539437947
18508,0060O00000pmBm2,2017.0,539437947
20896,0060O00000stOTU,2018.0,539437947
27875,0060X00000cStY7,2019.0,539437947
26194,0060X00000bT5rD,2019.0,828655928
12163,0062000000dxEcP,2015.0,751494493
13718,0060O00000mEyGn,2016.0,751494493
19259,0060O00000msFNt,2017.0,751494493
22915,0060O00000raimc,2018.0,751494493
10316,0062000000hwVPZ,2015.0,539826446
13220,0060O00000mFVNr,2016.0,822961652
14239,0062000000hw0TK,2016.0,331171009
5042,0062000000KjhGO,2013.0,511665788
9752,0062000000fhYW8,2015.0,793305467
31458,0066700000oSYXC,2020.0,810583260
5222,0062000000RjPnb,2013.0,518089933
6412,0062000000cMmNP,2014.0,518089933
19114,0060O00000nF9Wq,2017.0,801385931
22075,0060O00000stOZ3,2018.0,801385931
28014,0060X00000cSsRZ,2019.0,801385931
8112,0062000000cO2xf,2014.0,494999667
10080,0062000000gu9Mk,2015.0,494999667
16285,0060O00000nRZ6q,2017.0,494999667
12439,0060O00000mGVtz,2016.0,379657570
32319,0060X00000ivZwL,2020.0,830090684
5096,0062000000UabKE,2013.0,538799370
10564,0062000000iVQzy,2015.0,534519475
16983,0060O00000nEiFe,2017.0,534519475
23386,0060O00000tcjTA,2018.0,534519475
26814,0060X00000m8nKV,2019.0,510863863
13430,0060O00000mrTKH,2016.0,811860675
22625,0060X00000aMVsW,2018.0,480379981
5968,0062000000UcNDt,2013.0,792301210
29671,0066700000rZwwb,2020.0,792301210
8174,0062000000apSDX,2014.0,412119745
18973,0060X00000avbna,2017.0,807541255
21451,0060O00000te98f,2018.0,807541255
27671,0060X00000cSs2V,2019.0,807541255
30070,0060X00000mdiQl,2020.0,807541255
4201,0062000000VIN0q,2013.0,531204097
8111,0062000000a3eVX,2014.0,793785353
21250,0060O00000ssROi,2018.0,793785353
28019,0060X00000eZgOA,2019.0,793785353
7817,0062000000X7SKV,2014.0,792600009
13551,0060O00000ms6v0,2016.0,792600009
4334,0062000000PvriL,2013.0,353147713
13221,0060O00000loy9m,2016.0,500155783
6535,0062000000ZQyLM,2014.0,531066959
28476,0060X00000lZw9C,2019.0,531066959
4389,0062000000W5S1r,2013.0,384031043
8422,0062000000ZRKX7,2014.0,384031043
9607,0062000000f7GZf,2015.0,384031043
16808,0060O00000s7i94,2017.0,502227242
16484,0060O00000msTz3,2017.0,829445576
23247,0060O00000stOYU,2018.0,829445576
25012,0060X00000cSsJu,2019.0,829445576
31255,0060X00000mVDRg,2020.0,829445576
21325,0060O00000ui0eN,2018.0,815374806
23057,0060O00000ukUVs,2018.0,841193311
25245,0060X00000cStj0,2019.0,841193311
32256,0060X00000mVDSn,2020.0,841193311
18974,0060O00000nXibj,2017.0,504466715
26164,0060X00000m8fMw,2019.0,807698493
32224,0066700000oGRci,2020.0,807698493
19666,0060X00000buGQJ,2018.0,408496842
31818,0060X00000lflDG,2020.0,824815732
13249,0062000000iVeZB,2016.0,453606626
18771,0060O00000nEWay,2017.0,453606626
24884,0060X00000j9FBf,2019.0,793167305
29867,0066700000qmwj9,2020.0,793167305
20993,0060O00000raZj6,2018.0,519414221
4599,0062000000PRsXX,2013.0,443007166
8539,0062000000PRsXO,2014.0,443007166
5276,0062000000R7Wus,2013.0,789603115
6508,0062000000ZPCNu,2014.0,789603115
25401,0060O00000ul6v5,2019.0,828065847
15228,0062000000gvqhF,2016.0,515081479
16856,0060O00000nEVTV,2017.0,515081479
23520,0060O00000stOb4,2018.0,515081479
25792,0060X00000cRhNe,2019.0,515081479
32035,0060X00000mVEIH,2020.0,515081479
17891,0060O00000pmApN,2017.0,820211100
20011,0060O00000stP9B,2018.0,820211100
26645,0060X00000cStx7,2019.0,820211100
29164,0060X00000mVD9G,2020.0,820211100
1607,0062000000a4Z74,2014.0,531428233
6159,0062000000Rk5Tx,2013.0,497748202
18998,0060O00000nXiW5,2017.0,592065536
8504,0062000000bPfYM,2014.0,521063180
10826,0062000000bQw3S,2015.0,521063180
8210,0062000000ZNkPu,2014.0,444465736
9884,0062000000a6tLN,2015.0,444465736
14728,0062000000le5Hl,2016.0,444465736
15846,0060O00000nXO3Z,2017.0,444465736
22244,0060O00000tcvGs,2018.0,444465736
24549,0060X00000cSssg,2019.0,444465736
31659,0060X00000mVDvQ,2020.0,444465736
8528,0062000000WYa1T,2014.0,433681343
23147,0060X00000aporT,2018.0,433681343
25425,0060X00000lJkuT,2019.0,433681343
32325,0066700000qEnE9,2020.0,433681343
32354,0060X00000jqvg4,2020.0,848699047
8045,0062000000ffWON,2014.0,525163689
27238,0060X00000hPpZZ,2019.0,831864277
28772,0060X00000mdig5,2020.0,831864277
26441,0060X00000bjhwu,2019.0,480932821
28978,0060X00000mdiMW,2020.0,480932821
14815,0060O00000mF19a,2016.0,523732444
18743,0060O00000nQv8b,2017.0,797459526
21193,0060O00000stOhg,2018.0,797459526
27503,0060X00000cStWL,2019.0,797459526
29932,0060X00000mdeYw,2020.0,797459526
14681,0062000000itX17,2016.0,404909756
10840,0062000000dHtS9,2015.0,525074092
19530,0060O00000vvwQQ,2018.0,423268606
32323,0066700000pay8P,2020.0,828478255
26223,0060X00000hOQ6M,2019.0,529924656
26427,0060X00000cS95O,2019.0,524835071
28842,0060X00000mdiRX,2020.0,524835071
21005,0060O00000ujWex,2018.0,388220170
32361,0066700000ntWQX,2020.0,820802239
9373,0062000000apjx0,2015.0,482537503
15494,0060O00000nEgCH,2017.0,482537503
30644,0066700000nuDz0,2020.0,803731355
5743,0062000000MP5Jw,2013.0,511339244
27155,0060X00000hOslK,2019.0,830861860
9167,0062000000cMqXn,2014.0,524310240
10786,0062000000cMqeZ,2015.0,524310240
14449,0062000000cMqg6,2016.0,524310240
17163,0060O00000nXP47,2017.0,524310240
23641,0060O00000stOqn,2018.0,524310240
25853,0060X00000cStgv,2019.0,524310240
32048,0060X00000mVCyP,2020.0,524310240
20651,0060O00000te8r4,2018.0,810126722
27654,0060X00000cSs4a,2019.0,810126722
29997,0060X00000mdiZ2,2020.0,810126722
15743,0062000000ld27Y,2017.0,449453604
28633,0060X00000n9xl8,2020.0,482942687
23811,0060O00000ssclk,2018.0,807455829
12573,0060O00000loNCB,2016.0,448703504
19810,0060O00000ujTLs,2018.0,448703504
19443,0060X00000bjixL,2018.0,514972306
28391,0060X00000cTv0G,2019.0,807956834
30657,0066700000qqJmv,2020.0,807956834
7802,0062000000cPKbn,2014.0,539211094
14580,0062000000hussh,2016.0,539211094
15426,0062000000iUdbk,2017.0,539211094
21800,0060O00000tc0Uw,2018.0,539211094
10124,0062000000gvXGy,2015.0,790678502
5416,0062000000Sift9,2013.0,421350976
18194,0060O00000nX5Kt,2017.0,503603672
10924,0062000000f6T26,2015.0,798216362
12079,0060O00000nRtaA,2015.0,813297306
12440,0060O00000nRta5,2016.0,813297306
17993,0060O00000nFDpe,2017.0,813297306
20131,0060O00000tc0Sv,2018.0,813297306
30186,0060X00000e5rhj,2020.0,833364318
8246,0062000000dHKLl,2014.0,348168212
25186,0060O00000uhsEo,2019.0,841203474
31417,0060X00000mdivL,2020.0,841203474
6430,0062000000ap8Kz,2014.0,791864820
9389,0062000000hPiK1,2015.0,791864820
19647,0060O00000rCrxf,2018.0,791864820
9093,0062000000a7GZV,2014.0,453714594
10342,0062000000f7AEk,2015.0,453714594
14263,0062000000ldWxX,2016.0,453714594
16839,0060O00000nXO2H,2017.0,453714594
23305,0060O00000stPLL,2018.0,453714594
25547,0060X00000cStva,2019.0,453714594
31844,0060X00000mVDTH,2020.0,453714594
8763,0062000000gt7HG,2014.0,311688774
20645,0060O00000tcl3H,2018.0,793873340
27513,0060X00000eCiFz,2019.0,420919805
29868,0060X00000mVDPI,2020.0,420919805
18394,0060O00000mHWR4,2017.0,790325906
27818,0060O00000teEsD,2019.0,790325906
29611,0060X00000nAOmE,2020.0,790325906
17684,0060O00000ms11n,2017.0,483067856
9519,0062000000ecTnO,2015.0,451249015
10690,0062000000cPx3q,2015.0,534955265
16684,0060O00000nXFVq,2017.0,828545616
22987,0060O00000nRXNL,2018.0,828545616
6946,0062000000bR6w5,2014.0,539035816
5310,0062000000ZPiKQ,2013.0,447817818
17670,0060O00000nEwEg,2017.0,447817818
25593,0060X00000abaVB,2019.0,499049500
9425,0062000000duPLP,2015.0,534783295
23877,0060O00000vusfS,2018.0,490801586
11679,0062000000ebSU1,2015.0,794507376
21496,0060O00000tcL2R,2018.0,751144098
17172,0060O00000s92GL,2017.0,492897475
10364,0062000000gbbsU,2015.0,808454417
16284,0060O00000nXOlF,2017.0,808454417
22748,0060O00000stPDI,2018.0,808454417
24915,0060X00000cSswS,2019.0,808454417
32079,0060X00000mVDUG,2020.0,808454417
26442,0066700000pLGlh,2019.0,824697718
28875,0060X00000mD18t,2020.0,824697718
6960,0062000000a3yJF,2014.0,508690765
6216,0062000000VGxqu,2013.0,521248120
14735,0060O00000nXPpl,2016.0,411526155
7775,0062000000ZOtaf,2014.0,793230616
6658,0062000000cMfhw,2014.0,525353496
32242,0066700000p2R5v,2020.0,829385970
26302,0060X00000kS1HW,2019.0,837539923
10713,0062000000guFwy,2015.0,443106877
11653,0062000000hwWIp,2015.0,789518412
13295,0062000000hwWJE,2016.0,789518412
18422,0062000000hwWJO,2017.0,789518412
21149,0060O00000stPDq,2018.0,789518412
28331,0060X00000cSswN,2019.0,789518412
30393,0060X00000mVCzd,2020.0,789518412
6977,0062000000dFyWT,2014.0,311042162
16937,0060O00000nEjfx,2017.0,487996647
21153,0060O00000ujQTV,2018.0,487996647
18528,0060O00000pnrsx,2017.0,820102721
10888,0062000000ffi62,2015.0,485376032
23657,0060O00000s9APL,2018.0,485376032
30025,0066700000pb1b6,2020.0,534798376
11031,0062000000dvIrI,2015.0,429112022
6769,0062000000a7EiY,2014.0,620200147
12199,0062000000jnYyK,2016.0,620200147
19785,0060O00000stBUd,2018.0,533892824
33396,0066700000oRPCH,2021.0,844250084
4898,0062000000O1UNg,2013.0,419834940
23680,0060O00000tc4gy,2018.0,305302812
9113,0062000000cO68C,2014.0,512366444
10474,0062000000f5QS7,2015.0,512366444
14308,0060O00000mr0Xu,2016.0,512366444
16923,0060O00000nXNk5,2017.0,512366444
23350,0060O00000uhXyN,2018.0,512366444
21412,0060O00000pnCaQ,2018.0,792701518
30091,0060O00000ukDjZ,2020.0,792701518
12317,0060O00000msM8c,2016.0,519283105
18131,0060O00000s7iAB,2017.0,827669524
1779,0066700000qcECv,2020.0,811251925
11413,0062000000fuMh8,2015.0,530008887
23343,0060O00000ul3FI,2018.0,823373154
19836,0060O00000teSIy,2018.0,823250501
5545,0062000000N6LD8,2013.0,538929191
18029,0060O00000rDyrk,2017.0,829104595
7727,0062000000cMxQh,2014.0,524543543
21010,0060O00000tci98,2018.0,524543543
11500,0062000000f6pHI,2015.0,507988376
6049,0062000000W71Vx,2013.0,752774521
11766,0062000000ftvBs,2015.0,752774521
21829,0060X00000abM4H,2018.0,523344588
10310,0062000000guStN,2015.0,797586708
8296,0062000000aoyCJ,2014.0,452467848
24160,0060X00000cSRWl,2019.0,490362043
8482,0062000000durlO,2014.0,479736894
11637,0062000000le1pU,2015.0,533097218
9564,0062000000dFdBB,2015.0,587080516
15589,0060O00000msP62,2017.0,587080516
9548,0062000000dG1ft,2015.0,534929658
5185,0062000000Ub6Fz,2013.0,481020618
19569,0060X00000cQ7OX,2018.0,518259361
7606,0062000000bPgOt,2014.0,490222825
10451,0062000000gQgF1,2015.0,490222825
14516,0060O00000mFa60,2016.0,490222825
16829,0060O00000nXEYY,2017.0,490222825
21051,0060O00000stAnW,2018.0,490222825
27525,0060X00000cRhJ8,2019.0,490222825
33288,0066700000qrnFC,2021.0,820073195
20911,0060O00000rdVGm,2018.0,800317117
27257,0060X00000cSson,2019.0,800317117
29716,0060X00000mVEF3,2020.0,800317117
15875,0060O00000pmLIu,2017.0,499757508
17429,0060O00000nXs19,2017.0,453843294
4231,0062000000MOuEg,2013.0,420064792
18514,0060O00000nXFGu,2017.0,794467969
20902,0060O00000s7ieP,2018.0,794467969
33455,0066700000qonbN,2021.0,794467969
33392,0066700000qnHYJ,2021.0,403614274
14033,0062000000lcxP1,2016.0,538470709
15605,0060O00000nXETx,2017.0,538470709
26170,0060X00000e3ZmD,2019.0,813382900
19752,0060X00000bcojE,2018.0,822125183
27466,0060X00000hOR42,2019.0,822125183
28970,0060X00000mdjKm,2020.0,822125183
28166,0060X00000e5bGB,2019.0,810149633
8327,0062000000YO1VL,2014.0,790763189
4003,0062000000TZFHL,2013.0,423101294
7790,0062000000W6nUm,2014.0,423101294
9434,0062000000W6nUr,2015.0,423101294
28636,0060X00000hPdVM,2020.0,822444840
14241,0062000000gu6KL,2016.0,509397832
28172,0060X00000lfnIn,2019.0,808898340
29060,0060X00000mJHHy,2020.0,798387999
30015,0060X00000mJNx6,2020.0,812379527
17498,0060O00000nEdja,2017.0,514344274
19751,0060O00000uhXXZ,2018.0,514344274
26844,0060X00000cSsb5,2019.0,514344274
29349,0060X00000mVDGD,2020.0,514344274
21553,0060O00000vuSCZ,2018.0,818787459
6646,0062000000a6Vyf,2014.0,484065966
9593,0062000000ecrtn,2015.0,484065966
28169,0060X00000hOjnr,2019.0,809801665
30153,0060X00000mdjKr,2020.0,809801665
26502,0060X00000lLlhk,2019.0,827770256
12377,0060O00000lnzOh,2016.0,504173204
14889,0060O00000ms5DD,2016.0,481503951
5763,0062000000NZY3O,2013.0,354063547
9815,0062000000fgl3D,2015.0,533645214
10972,0062000000dvHg8,2015.0,534137872
20236,0060O00000wh1Ry,2018.0,310612080
7607,0062000000XkVlE,2014.0,797960143
11547,0062000000f7gfv,2015.0,797960143
13437,0062000000ldX2I,2016.0,797960143
18538,0060O00000mGY7h,2017.0,797960143
20926,0060O00000stOvw,2018.0,797960143
27884,0060X00000cStT2,2019.0,797960143
29731,0060X00000mVCz6,2020.0,797960143
22936,0060O00000tcMtC,2018.0,814276754
26411,0060X00000b8KZT,2019.0,494700321
28954,0060X00000mdjJK,2020.0,494700321
33389,0066700000qFx6I,2021.0,814816369
25095,0060X00000jBFp2,2019.0,815114046
25387,0060O00000vujsG,2019.0,485171268
18324,0060O00000pn9e0,2017.0,822529319
26833,0060O00000vu2LL,2019.0,822529319
31302,0066700000pdRNa,2020.0,822529319
21283,0060O00000nRt5x,2018.0,819691171
9191,0062000000dxOYW,2014.0,799176284
17253,0060O00000nR9HR,2017.0,799176284
23661,0060O00000stPB2,2018.0,799176284
25955,0060X00000cStrF,2019.0,799176284
32096,0060X00000mVCvh,2020.0,799176284
18056,0060X00000aBF6o,2017.0,823684063
20753,0060O00000vurCG,2018.0,823684063
28148,0060X00000cStQD,2019.0,823684063
30111,0060X00000mVDbh,2020.0,823684063
20979,0060O00000nFFGR,2018.0,447794199
33348,0060X00000kjRF9,2021.0,447794199
10247,0062000000dw8LN,2015.0,491293346
17355,0060O00000msGSP,2017.0,411588817
32395,0060X00000cRlG4,2020.0,820363331
14940,0062000000hv4bd,2016.0,326478864
31052,0066700000qrZUI,2020.0,513882886
7552,0062000000aovqX,2014.0,572028702
7216,0062000000bPjLc,2014.0,447767260
8125,0062000000Xk8Bn,2014.0,402210728
12917,0060O00000lo0fN,2016.0,838296580
14725,0062000000hPgc9,2016.0,392176046
15834,0060O00000mqa0T,2017.0,392176046
15110,0062000000gZ6MA,2016.0,418512141
7788,0062000000fu9Qp,2014.0,752329318
14551,0062000000hQP3j,2016.0,383472388
4710,0062000000UdPMW,2013.0,349044115
33149,0066700000ra41D,2021.0,349044115
23052,0060O00000st643,2018.0,444503759
33198,0066700000pfmkZ,2021.0,444503759
6135,0062000000VIXGR,2013.0,524374170
27198,0060X00000lYPty,2019.0,512663733
29643,0066700000npmmv,2020.0,512663733
5605,0062000000W73Cx,2013.0,542016431
7851,0062000000ZQmmJ,2014.0,542016431
13554,0062000000hISbV,2016.0,428987507
11892,0062000000gZ5bx,2015.0,422393025
5997,0062000000W6nPh,2013.0,377678917
12026,0062000000hvnLo,2015.0,488747668
5009,0062000000Uc8N5,2013.0,449040997
10590,0062000000dFz8S,2015.0,481989945
4403,0062000000O2foX,2013.0,513385476
17526,0060O00000nWfiu,2017.0,390038966
4441,0062000000RjuH1,2013.0,398800177
5072,0062000000TZIOs,2013.0,518221569
6244,0062000000VGyOM,2014.0,518221569
9233,0062000000VGyWB,2015.0,518221569
15828,0062000000iUz3E,2017.0,408023356
18859,0060O00000s88Jv,2017.0,498645274
23094,0060O00000tc0RS,2018.0,498645274
25609,0060X00000cRhVr,2019.0,498645274
32969,0060X00000mdeVj,2020.0,498645274
25110,0060X00000e65lW,2019.0,488295759
14351,0060O00000nXicc,2016.0,497841114
28692,0060X00000hOngI,2020.0,509163689
7058,0062000000dH8dZ,2014.0,488861485
12958,0062000000hwS6Z,2016.0,488861485
8136,0062000000bSsKf,2014.0,504305855
16303,0060O00000nXHx4,2017.0,504305855
21082,0060O00000vvvLk,2018.0,538712894
33462,0066700000rMR7n,2021.0,505206664
8049,0062000000bQ3pJ,2014.0,493658702
10935,0062000000f6eQG,2015.0,314788423
10361,0062000000f6vqY,2015.0,428611115
5204,0062000000WZ5go,2013.0,531601136
4847,0062000000a5kJt,2013.0,349003509
9097,0062000000UcIta,2014.0,349003509
10354,0062000000dIRNk,2015.0,349003509
19928,0060O00000sAlpW,2018.0,479675035
13424,0060O00000lnnF9,2016.0,790202006
19206,0060O00000nXOxp,2017.0,790202006
22621,0060O00000uhXL8,2018.0,790202006
28302,0060X00000cSsgy,2019.0,790202006
10629,0062000000edvru,2015.0,439146648
19194,0060O00000nXute,2017.0,803450287
22561,0060O00000uhZgY,2018.0,803450287
28263,0060X00000cRhWC,2019.0,803450287
31246,0060X00000mdf0t,2020.0,803450287
9448,0062000000gZBck,2015.0,328788393
11314,0062000000hvsb6,2015.0,514950377
20674,0060O00000nF6g2,2018.0,519453807
32635,0060X00000n14gb,2020.0,422574434
4399,0062000000Uc0XF,2013.0,384762191
8204,0062000000YxhJ0,2014.0,384762191
7016,0062000000dwAo7,2014.0,485242606
8330,0062000000YOdzo,2014.0,415015742
14706,0060O00000nWWQE,2016.0,488165853
15702,0060O00000uhMvy,2017.0,488165853
22106,0060O00000uhMw8,2018.0,488165853
24423,0060X00000cStkc,2019.0,488165853
31515,0060X00000mVDQr,2020.0,488165853
9088,0062000000WamkE,2014.0,394233175
15924,0060O00000nEsyd,2017.0,490431574
16573,0060O00000sApvZ,2017.0,414871608
17500,0060O00000nXFFc,2017.0,443540711
23904,0060O00000s9tN7,2018.0,414871608
10439,0062000000gvFln,2015.0,484516901
11578,0062000000hwBBH,2015.0,788428571
14507,0060O00000mFc2A,2016.0,484516901
15512,0060O00000msOV9,2017.0,508920832
16817,0060O00000nXEVd,2017.0,484516901
4842,0062000000Jqubs,2013.0,331787952
15344,0060O00000nXWLZ,2017.0,515249209
22043,0060O00000rcskp,2018.0,515249209
24118,0060X00000eZZHu,2019.0,515249209
30241,0060X00000mVEHn,2020.0,515249209
9170,0062000000ap7md,2014.0,529850000
25877,0060X00000lgHu2,2019.0,529850000
33383,0066700000r5Rvw,2021.0,538293614
18063,0060O00000plW1B,2017.0,452064975
18086,0060O00000nWWaB,2017.0,752156042
20813,0060O00000vvuPn,2018.0,752156042
5575,0062000000R7kEv,2013.0,532106036
7767,0062000000R7kGI,2014.0,532106036
5970,0062000000WYMyC,2013.0,520173261
14904,0060O00000loxAW,2016.0,513167734
26673,0060X00000jnr7Z,2019.0,492077581
33081,0066700000pJtJd,2021.0,513167734
32660,0066700000oPu5A,2020.0,449791854
5117,0062000000X58Fm,2013.0,498657436
6407,0062000000YNaYS,2014.0,498657436
8247,0062000000cOsQl,2014.0,520538141
10593,0062000000YNaan,2015.0,498657436
12333,0062000000iV2Jl,2016.0,498657436
17284,0062000000iV2Jq,2017.0,498657436
21616,0060O00000s7vrW,2018.0,520538141
23644,0060O00000s9ANi,2018.0,799569108
26876,0060O00000lomX5,2019.0,498657436
10868,0062000000hIhFz,2015.0,480585496
8333,0062000000YwVD4,2014.0,798465589
12833,0060O00000msS65,2016.0,531382414
18955,0060O00000nEx6X,2017.0,798465589
9992,0062000000dHYt6,2015.0,498165166
11635,0062000000hv4iy,2015.0,528062813
23375,0060O00000ujDu3,2018.0,445178932
29118,0060X00000lmxRO,2020.0,524465911
30751,0066700000qpzS2,2020.0,501313092
5258,0062000000SgDux,2013.0,753082627
6144,0062000000RjWDl,2013.0,518522073
6391,0062000000RjWEU,2014.0,518522073
6478,0062000000SgDwA,2014.0,753082627
7792,0062000000apNv9,2014.0,449553023
8087,0062000000X62KL,2014.0,538605197
9094,0062000000W690U,2014.0,511335531
11706,0062000000X62Uk,2015.0,538605197
12122,0062000000f7Aug,2015.0,518522073
13496,0062000000ldX23,2016.0,518522073
13713,0062000000X62V9,2016.0,538605197
14009,0060O00000mGkjW,2016.0,482720901
14266,0060O00000mH5Wm,2016.0,511335531
19220,0060O00000nXO3A,2017.0,518522073
22681,0060O00000uhXWM,2018.0,518522073
28332,0060X00000cStsD,2019.0,518522073
28823,0060X00000mz9eO,2020.0,887721975
4779,0062000000VIJZp,2013.0,498124767
